"username","system_name","role_id","role_name","role_type","menu_permission_id"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014002"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014007"
zArisaPan,APP System,44,AdminBB_Support,ALL,"21014008"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22021001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22021005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22021009"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22022001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22022005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22022009"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22023001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22023005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22024001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22024005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22025001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"22025005"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23031001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23031003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23032001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23032002"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23032003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23033001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23033003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23034001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23034002"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23034003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23034004"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23035001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"23035003"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90100101"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90100202"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90200202"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90300301"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90300303"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90300304"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90400403"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90500101"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90500201"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90600202"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90700301"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90700303"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90700304"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90800403"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90900501"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90900502"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90900503"
zArisaPan,APP System,44,AdminBB_Support,ALL,"90900510"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91000601"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91000602"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91000603"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91100701"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91200801"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91200803"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91300903"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91401001"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91501101"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91601205"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91701301"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91701305"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91801401"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91801501"
zArisaPan,APP System,44,AdminBB_Support,ALL,"91801601"
zKomsanT,APP System,2,Procurement Admin,All,"11011001"
zKomsanT,APP System,2,Procurement Admin,All,"11011003"
zKomsanT,APP System,2,Procurement Admin,All,"11011005"
zKomsanT,APP System,2,Procurement Admin,All,"11011006"
zKomsanT,APP System,2,Procurement Admin,All,"11011007"
zKomsanT,APP System,2,Procurement Admin,All,"11012001"
zKomsanT,APP System,2,Procurement Admin,All,"11012002"
zKomsanT,APP System,2,Procurement Admin,All,"11013001"
zKomsanT,APP System,2,Procurement Admin,All,"11013003"
zKomsanT,APP System,2,Procurement Admin,All,"11013005"
zKomsanT,APP System,2,Procurement Admin,All,"11013006"
zKomsanT,APP System,2,Procurement Admin,All,"11013007"
zKomsanT,APP System,2,Procurement Admin,All,"11014001"
zKomsanT,APP System,2,Procurement Admin,All,"11014005"
zKomsanT,APP System,2,Procurement Admin,All,"12021001"
zKomsanT,APP System,2,Procurement Admin,All,"12021003"
zKomsanT,APP System,2,Procurement Admin,All,"12022001"
zKomsanT,APP System,2,Procurement Admin,All,"12022002"
zKomsanT,APP System,2,Procurement Admin,All,"12022003"
zKomsanT,APP System,2,Procurement Admin,All,"12023001"
zKomsanT,APP System,2,Procurement Admin,All,"12023002"
zKomsanT,APP System,2,Procurement Admin,All,"12023003"
zKomsanT,APP System,2,Procurement Admin,All,"12023004"
zKomsanT,APP System,2,Procurement Admin,All,"12024001"
zKomsanT,APP System,2,Procurement Admin,All,"12024002"
zKomsanT,APP System,2,Procurement Admin,All,"12024003"
zKomsanT,APP System,2,Procurement Admin,All,"12024004"
zKomsanT,APP System,2,Procurement Admin,All,"12025001"
zKomsanT,APP System,2,Procurement Admin,All,"12025002"
zKomsanT,APP System,2,Procurement Admin,All,"12025003"
zKomsanT,APP System,2,Procurement Admin,All,"12025004"
zKomsanT,APP System,2,Procurement Admin,All,"15051001"
zKomsanT,APP System,2,Procurement Admin,All,"15051003"
zKomsanT,APP System,2,Procurement Admin,All,"21011001"
zKomsanT,APP System,2,Procurement Admin,All,"21011003"
zKomsanT,APP System,2,Procurement Admin,All,"21011005"
zKomsanT,APP System,2,Procurement Admin,All,"21012002"
zKomsanT,APP System,2,Procurement Admin,All,"21012006"
zKomsanT,APP System,2,Procurement Admin,All,"21012008"
zKomsanT,APP System,2,Procurement Admin,All,"21012011"
zKomsanT,APP System,2,Procurement Admin,All,"21012012"
zKomsanT,APP System,2,Procurement Admin,All,"21012013"
zKomsanT,APP System,2,Procurement Admin,All,"21013010"
zKomsanT,APP System,2,Procurement Admin,All,"21014001"
zKomsanT,APP System,2,Procurement Admin,All,"21014002"
zKomsanT,APP System,2,Procurement Admin,All,"21014003"
zKomsanT,APP System,2,Procurement Admin,All,"21014005"
zKomsanT,APP System,2,Procurement Admin,All,"21014007"
zKomsanT,APP System,2,Procurement Admin,All,"21014008"
zKomsanT,APP System,2,Procurement Admin,All,"22021001"
zKomsanT,APP System,2,Procurement Admin,All,"22021005"
zKomsanT,APP System,2,Procurement Admin,All,"22021009"
zKomsanT,APP System,2,Procurement Admin,All,"22022001"
zKomsanT,APP System,2,Procurement Admin,All,"22022005"
zKomsanT,APP System,2,Procurement Admin,All,"22022009"
zKomsanT,APP System,2,Procurement Admin,All,"22023001"
zKomsanT,APP System,2,Procurement Admin,All,"22023005"
zKomsanT,APP System,2,Procurement Admin,All,"22024001"
zKomsanT,APP System,2,Procurement Admin,All,"22024005"
zKomsanT,APP System,2,Procurement Admin,All,"22025001"
zKomsanT,APP System,2,Procurement Admin,All,"22025005"
zKomsanT,APP System,2,Procurement Admin,All,"23031001"
zKomsanT,APP System,2,Procurement Admin,All,"23031003"
zKomsanT,APP System,2,Procurement Admin,All,"23032001"
zKomsanT,APP System,2,Procurement Admin,All,"23032002"
zKomsanT,APP System,2,Procurement Admin,All,"23032003"
zKomsanT,APP System,2,Procurement Admin,All,"23033001"
zKomsanT,APP System,2,Procurement Admin,All,"23033003"
zKomsanT,APP System,2,Procurement Admin,All,"23034001"
zKomsanT,APP System,2,Procurement Admin,All,"23034002"
zKomsanT,APP System,2,Procurement Admin,All,"23034003"
zKomsanT,APP System,2,Procurement Admin,All,"23034004"
zKomsanT,APP System,2,Procurement Admin,All,"23035001"
zKomsanT,APP System,2,Procurement Admin,All,"23035003"
zKomsanT,APP System,2,Procurement Admin,All,"23038001"
zKomsanT,APP System,2,Procurement Admin,All,"23038002"
zKomsanT,APP System,2,Procurement Admin,All,"23038003"
zKomsanT,APP System,2,Procurement Admin,All,"23039001"
zKomsanT,APP System,2,Procurement Admin,All,"23039003"
zKomsanT,APP System,2,Procurement Admin,All,"26061001"
zKomsanT,APP System,2,Procurement Admin,All,"26061002"
zKomsanT,APP System,2,Procurement Admin,All,"26061003"
zKomsanT,APP System,2,Procurement Admin,All,"30100101"
zKomsanT,APP System,2,Procurement Admin,All,"30100202"
zKomsanT,APP System,2,Procurement Admin,All,"30200202"
zKomsanT,APP System,2,Procurement Admin,All,"30300301"
zKomsanT,APP System,2,Procurement Admin,All,"30300303"
zKomsanT,APP System,2,Procurement Admin,All,"30300304"
zKomsanT,APP System,2,Procurement Admin,All,"30300305"
zKomsanT,APP System,2,Procurement Admin,All,"30300508"
zKomsanT,APP System,2,Procurement Admin,All,"30300509"
zKomsanT,APP System,2,Procurement Admin,All,"30300701"
zKomsanT,APP System,2,Procurement Admin,All,"30400403"
zKomsanT,APP System,2,Procurement Admin,All,"30400406"
zKomsanT,APP System,2,Procurement Admin,All,"30400407"
zKomsanT,APP System,2,Procurement Admin,All,"30400508"
zKomsanT,APP System,2,Procurement Admin,All,"30400509"
zKomsanT,APP System,2,Procurement Admin,All,"30400701"
zKomsanT,APP System,2,Procurement Admin,All,"30400702"
zKomsanT,APP System,2,Procurement Admin,All,"30400703"
zKomsanT,APP System,2,Procurement Admin,All,"30400704"
zKomsanT,APP System,2,Procurement Admin,All,"30500601"
zKomsanT,APP System,2,Procurement Admin,All,"30500603"
zKomsanT,APP System,2,Procurement Admin,All,"30600101"
zKomsanT,APP System,2,Procurement Admin,All,"90100101"
zKomsanT,APP System,2,Procurement Admin,All,"90100202"
zKomsanT,APP System,2,Procurement Admin,All,"90200202"
zKomsanT,APP System,2,Procurement Admin,All,"90300301"
zKomsanT,APP System,2,Procurement Admin,All,"90300303"
zKomsanT,APP System,2,Procurement Admin,All,"90300304"
zKomsanT,APP System,2,Procurement Admin,All,"90400403"
zKomsanT,APP System,2,Procurement Admin,All,"90500101"
zKomsanT,APP System,2,Procurement Admin,All,"90500201"
zKomsanT,APP System,2,Procurement Admin,All,"90600202"
zKomsanT,APP System,2,Procurement Admin,All,"90700301"
zKomsanT,APP System,2,Procurement Admin,All,"90700303"
zKomsanT,APP System,2,Procurement Admin,All,"90700304"
zKomsanT,APP System,2,Procurement Admin,All,"90800403"
zKomsanT,APP System,2,Procurement Admin,All,"90900501"
zKomsanT,APP System,2,Procurement Admin,All,"90900502"
zKomsanT,APP System,2,Procurement Admin,All,"90900503"
zKomsanT,APP System,2,Procurement Admin,All,"90900510"
zKomsanT,APP System,2,Procurement Admin,All,"91000601"
zKomsanT,APP System,2,Procurement Admin,All,"91000602"
zKomsanT,APP System,2,Procurement Admin,All,"91000603"
zKomsanT,APP System,2,Procurement Admin,All,"91100701"
zKomsanT,APP System,2,Procurement Admin,All,"91200801"
zKomsanT,APP System,2,Procurement Admin,All,"91200803"
zKomsanT,APP System,2,Procurement Admin,All,"91300903"
zKomsanT,APP System,2,Procurement Admin,All,"91401001"
zKomsanT,APP System,2,Procurement Admin,All,"91501101"
zKomsanT,APP System,2,Procurement Admin,All,"91601205"
zKomsanT,APP System,2,Procurement Admin,All,"91701301"
zKomsanT,APP System,2,Procurement Admin,All,"91701305"
zKomsanT,APP System,2,Procurement Admin,All,"91801401"
zKomsanT,APP System,2,Procurement Admin,All,"91801501"
zKomsanT,APP System,2,Procurement Admin,All,"91801601"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11011001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11011003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11011005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11011006"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11011007"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11012001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11012002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11013001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11013003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11013005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11013006"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11013007"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11014001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"11014005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12021001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12021003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12022001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12022002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12022003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12023001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12023002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12023003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12023004"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12024001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12024002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12024003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12024004"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12025001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12025002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12025003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"12025004"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"15051001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"15051003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21011001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21011003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21011005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012006"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012008"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012011"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012012"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21012013"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21013010"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014007"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"21014008"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22021001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22021005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22021009"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22022001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22022005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22022009"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22023001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22023005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22024001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22024005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22025001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"22025005"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23031001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23031003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23032001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23032002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23032003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23033001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23033003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23034001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23034002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23034003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23034004"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23035001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23035003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23038001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23038002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23038003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23039001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"23039003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"26061001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"26061002"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"26061003"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30100101"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30100202"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30200202"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300301"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300303"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300304"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300305"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300508"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300509"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30300701"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400403"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400406"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400407"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400508"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400509"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400701"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400702"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400703"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30400704"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30500601"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30500603"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"30600101"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90100101"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90100202"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90200202"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90300301"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90300303"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90300304"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90400403"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90500101"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90500201"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90600202"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90700301"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90700303"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90700304"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90800403"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90900501"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90900502"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90900503"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"90900510"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91000601"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91000602"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91000603"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91100701"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91200801"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91200803"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91300903"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91401001"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91501101"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91601205"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91701301"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91701305"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91801401"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91801501"
zKomsanT,Procurement Assistant System,2,Procurement Admin,All,"91801601"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90100101"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90100202"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90200202"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90300301"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90300303"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90300304"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90400403"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90500101"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90500201"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90600202"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90700301"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90700303"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90700304"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90800403"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90900501"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90900502"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90900503"
zKomsanT,Procurement Platform,8,Platform Admin,All,"90900510"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91000601"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91000602"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91000603"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91100701"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91200801"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91200803"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91300903"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91401001"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91501101"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91601205"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91701301"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91701305"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91801401"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91801501"
zKomsanT,Procurement Platform,8,Platform Admin,All,"91801601"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11011001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11011003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11011005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11011006"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11011007"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11012001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11012002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11013001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11013003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11013005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11013006"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11013007"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11014001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"11014005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12021001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12021003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12022001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12022002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12022003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12023001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12023002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12023003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12023004"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12024001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12024002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12024003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12024004"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12025001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12025002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12025003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"12025004"
zKomsanT,Reference Price System,2,Procurement Admin,All,"15051001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"15051003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21011001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21011003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21011005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012006"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012008"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012011"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012012"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21012013"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21013010"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014002"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014007"
zKomsanT,Reference Price System,2,Procurement Admin,All,"21014008"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22021001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22021005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22021009"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22022001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22022005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22022009"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22023001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22023005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22024001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22024005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22025001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"22025005"
zKomsanT,Reference Price System,2,Procurement Admin,All,"23031001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"23031003"
zKomsanT,Reference Price System,2,Procurement Admin,All,"23032001"
zKomsanT,Reference Price System,2,Procurement Admin,All,"23032002"
